route_id,trip_id,direction_id,year,month,twenty_pct_occupancy,thirty_pct_occupancy,forty_pct_occupancy,median_occupancy,sixty_pct_occupancy,seventy_pct_occupancy,seventy_five_pct_occupancy,seventy_five_pct_occupancy_1,eighty_pct_occupancy,ninety_fifth_pct_occupancy,max_occupancy
9,140148,1,2020,4,2,2,2,3,3,4,4,4,5,6,7
21,134007,1,2019,2,0,1,1,2,2.7999999999999918,4,4,4,4,8,8
10A,138549,1,2019,12,1,1,2,3,3,4,4,4,4,6,9
16,136458,0,2019,5,1,2,2,3,3,4,4,4,4,7,9
1,138357,0,2020,3,2,2,3,3,4,4,4,4,5,8,9
21,139418,1,2019,10,3,3,3,4,4,4,4,4,4,4,4
10G,152000,0,2020,4,0,0,1,1,3,3,4,4,5,9,12
9,134835,0,2019,4,2,2,2,3,4,4,4,4,4,6,7
10A,138610,1,2019,9,2,2.4999999999999991,3,3,3,4,4,4,4,4.2499999999999964,5
4,139779,0,2020,4,2,3,3,4,4,4,4,4,4.2000000000000082,5,5
21,139377,0,2020,3,1,1,1,2,2,3,4,4,5,6,6
28,139459,1,2020,2,1,2,2,2,3,3,4,4,4,5,5
10A,133194,0,2019,2,0,1,2,2,3,4,4,4,5,7.4499999999999726,9
1,133037,0,2019,1,1,2,2,2,3,3,4,4,4,7,8
10G,136015,0,2019,6,1,2,2,3,4,4,4,4,4,5,5
1,138424,1,2020,4,2,2,2,2,3,3.0999999999999828,4,4,4,5,7
10A,133188,0,2019,5,1,1,1.8000000000000025,2,3,4,4,4,4,5,6
10A,138533,0,2020,4,1,2,3,3,4,4,4,4,5,9.3999999999999915,10
8,134719,1,2019,2,1,3,4,4,4,4,4,4,4,4,5
15,139104,0,2020,2,1,2,2,2,2,3,4,4,5,6,6
15,136443,1,2019,6,1,1,2,2,3,4,4,4,4,5,6
10G,138714,1,2019,12,1,1,1,1.5,2,4,4,4,4,4,4
21,139336,0,2020,3,1,1,1,1,2,3,4,4,4,6,7
10A,135919,1,2019,5,1,2,2,3,3,3,4,4,4,4.2499999999999947,5
10A,138528,0,2019,12,1,2,2,3,3,4,4,4,5,7,13
10G,133319,1,2019,2,1,2,2,3,3,4,4,4,5,8,14
7,137352,1,2019,8,0,1,1,2,3,4,4,4,5,8,9
10A,135917,1,2019,8,2,2,2,2,3,4,4,4,5,8,8
8,137397,1,2019,8,1,2,2,3,3,4,4,4,4,7,8
10C,138618,0,2019,11,2,2,2,3,3,4,4,4,4,5,6
10C,138619,0,2019,10,1,2,2,2,3,4,4,4,5,6,8
10G,133332,0,2019,1,1,1,2,2.5,3,4,4,4,4,5,5
15,139102,0,2019,9,1,2,2,3,4,4,4,4,4,4,4
8,137400,1,2019,6,1,1,2,2,3,3,4,4,4,6,6
10G,138714,1,2019,10,3,3,3,3,3,3,4,4,4,5,5
9,134858,1,2019,4,1,2,2,4,4,4,4,4,5,7,8
8,137367,0,2019,6,2,2,3,4,4,4,4,4,5,5,11
1,138486,1,2020,3,0,1,1,2,3,4,4,4,5,6,6
7,139994,0,2020,1,1,1,1.20000000000001,2,3,3,4,4,4,6,8
16,139209,1,2019,12,2,2.0999999999999983,3,4,4,4,4,4,4,6,6
1,138483,1,2020,2,1,2,2,3,3,4,4,4,5,5,6
10A,135857,0,2019,5,1,1,2,3,3,4,4,4,5,7,12
21,139315,0,2019,11,1,2,2.8000000000000029,3,3,3,4,4,5,6,7
16,139145,0,2020,3,0,1,1,3,3,4,4,4,4,11,12
10G,138688,0,2020,1,0,0,1,2,2,4,4,4,5,9,9
10A,133270,1,2019,2,1,2,2,3,3,3,4,4,4,4,5
10A,133236,0,2019,3,1,2,2,3,3,3,4,4,5,8,8
16,139207,1,2020,1,2,3,3,3,4,4,4,4,6,6,6
28,139443,0,2020,3,1,2,2,3,3,4,4,4,4,6,7
10G,133290,0,2019,2,0,1,1,2,3,4,4,4,5,8,12
8,137394,1,2019,6,1,2,2,3,3,4,4,4,5,7,10
21,139357,1,2019,10,1,2,2,2,3,4,4,4,4,6,7
28,139429,0,2019,12,2,3,3,4,4,4,4,4,4.4000000000000048,7,7
21,134027,0,2019,5,2,3,3,4,4,4,4,4,4,4,4
21,136735,0,2019,7,0,0.99999999999999878,1,1,1.9999999999999976,4,4,4,4.0000000000000053,5,7
21,139312,0,2019,10,1,2,2,3,3,3,4,4,4,8,12
13,135659,0,2019,1,1,1,2,2,3,3,4,4,5,8,9
1,133141,1,2019,3,1,1,2,3,3,3,4,4,4,5,8
1,138384,1,2020,3,0,1,1,2,2,4,4,4,4,6,8
21,134024,0,2019,3,0,1,1,3,3,4,4,4,4,7,7
9,134871,0,2019,3,1,2,2,3,3,4,4,4,4,6,10
1,138488,1,2020,4,3,3,3,3,3,4,4,4,5,5,5
1,138419,1,2020,4,1,1,2,2,3,4,4,4,6,7,8
21,134065,0,2019,3,0,1.0999999999999983,2,3,4,4,4,4,4,5,7
10G,133374,1,2019,2,0,3,3,3,3,3,4,4,4,5,5
1,138422,1,2020,2,1,1,2,3,3,4,4,4,5,5,7
9,137536,1,2019,7,1,3,3,3,3,4,4,4,4,7,7
1,135791,1,2019,8,4,4,4,4,4,4,4,4,4,5,5
13,138750,1,2020,3,1,2,3,3,3,4,4,4,5,7,11
21,136664,0,2019,8,0,0,0,0,1.5999999999999952,3,4,4,4,5,9
4,134296,0,2019,5,2,3,4,4,4,4,4,4,4.00000000000001,5,5
2,139270,0,2020,2,0,0,0,1,1,2.2999999999999918,4,4,4,5,5
21,136666,1,2019,8,1,2,2,2,3,3,4,4,4,5,6
10A,138547,1,2020,4,3,4,4,4,4,4,4,4,4,5,6
15,133764,1,2019,3,2,2,2,3,3,3,4,4,4,5,5
15,139117,1,2020,4,2,3,3,3,3,4,4,4,4.2000000000000055,7,7
10G,138662,1,2019,9,2,2,3,3,4,4,4,4,5,5,9
1,151700,1,2020,4,2,2,3,4,4,4,4,4,5,7,7
21,152097,0,2020,5,0,1,2,3,3,4,4,4,4,6,15
10G,133312,1,2019,3,0,1,2,2,3,4,4,4,5,8,10
19,133902,0,2019,5,0,1,3,3,4,4,4,4,5,5,5
10C,135944,0,2019,8,1,2,2,3,4,4,4,4,4,7,7
1,138426,1,2019,9,0,1,1,2,3,4,4,4,4,5,7
16,133848,0,2019,2,3,3,3.8000000000000025,4,4,4,4,4,4,4.899999999999995,6
16,139223,1,2020,1,1,1,1,2.5,4,4,4,4,4,4,5
2,139301,1,2020,4,1,1,3,3,3,4,4,4,4,5,6
2,133917,0,2019,3,1,1,2,2,3,3,4,4,4,5,7
7,135623,1,2019,5,0,0,1,1,3,4,4,4,4.0000000000000027,5,5
9,140101,0,2020,2,0,1,2,2,3,4,4,4,5,6,7
16,133798,0,2019,4,1,1.699999999999986,2,2,3,4,4,4,4,8,10
1,135703,0,2019,6,2,2,2.0000000000000071,3,3,4,4,4,4,5,7
16,136515,0,2019,5,0,1,1,2,4,4,4,4,4,5,6
10G,138660,1,2020,2,0,1,2,3,4,4,4,4,5,7,13
16,133812,1,2019,1,3,3,3,3,4,4,4,4,5,8,10
10G,138658,1,2020,1,1,1,2,2,3,4,4,4,5,6,8
21,139403,1,2020,1,1,1,1,2,2,3,4,4,4.6000000000000032,5,5
1,138339,0,2020,2,2,2,3,3,3,4,4,4,5,8,9
1,138349,0,2020,1,1,1,2,2,3,3,4,4,4,6,7
1,138491,1,2019,12,-3,-2,1,2.5,3,4,4,4,4,6,6
2,139297,1,2020,4,3,3,3,3,4,4,4,4,4,4,4
16,139196,0,2019,11,2,2,3,3,3,4,4,4,5,5,7
10G,138662,1,2019,12,1,1,1,2,3,4,4,4,4,7,13
15,139120,1,2020,1,1,1,1,2,3,4,4,4,5,5,5
8,137375,0,2019,6,1,2,3,3,3,3,4,4,4,5,5
16,139191,0,2020,2,1,1,1,1,4,4,4,4,4,4.899999999999995,5
4,137063,1,2019,8,1,2,2,2,4,4,4,4,5,5,5
9,134828,0,2019,3,1,2,3,3,3,4,4,4,4,6,6
28,138332,0,2019,8,0,1,2,2,3,4,4,4,4,5,6
28,138336,0,2019,6,1,2,2,3,4,4,4,4,4,5,5
2,139300,1,2019,10,0,1,1,1,2,3,4,4,4,5,9
10G,133281,0,2019,4,1,2,3,3,4,4,4,4,5,7,9
10G,138624,0,2020,4,0,1,2,2,3,3,4,4,4,5,5
1,151699,1,2020,4,1,1,2,3,3,4,4,4,4,5,7
28,139458,1,2019,10,1,1,1.2000000000000051,3,3,4,4,4,4,5,5
4,134437,0,2019,5,2,3,3,3,4,4,4,4,4,4,4
10A,133250,1,2019,1,2.6000000000000014,3,4,4,4,4,4,4,5,5,5
16,133777,0,2019,3,1,2,2,3,3,4,4,4,4,6,9
28,135656,0,2019,4,4,4,4,4,4,4,4,4,4,4.5,5
7,137352,1,2019,5,0,0,0,1,2,3,4,4,5,6.8999999999999826,10
16,152069,1,2020,4,1,1.5999999999999996,3,4,4,4,4,4,4.8000000000000007,5,5
28,139452,1,2019,10,2,2,3,3,4,4,4,4,4,8,8
7,140006,1,2020,3,0,1,1,2,2,3,4,4,4,5,6
2,133917,0,2019,2,0,1,1,2,3,4,4,4,4,5,7
16,139153,1,2019,11,0,0,2,3,3,4,4,4,4,6,7
10C,138618,0,2020,2,2,2,3,3,4,4,4,4,5,6,9
15,136438,1,2019,5,1,1,1,3,3,4,4,4,5,6,7
21,136667,1,2019,5,1,1,2,3,3,4,4,4,4,5.0999999999999819,8
1,138393,1,2019,12,1,2,3,3,3,4,4,4,5,8,12
8,134712,1,2019,1,1,2,2,3,3,4,4,4,5,5,6
1,138345,0,2019,12,1,2,2,3,3,4,4,4,4,5,8
1,135700,0,2019,8,2,2,2,3,3,4,4,4,5,5.0999999999999925,7
10A,138553,1,2020,2,1,2,2,3,4,4,4,4,4,6,8
10A,133183,0,2019,4,1,2,3,3,3.799999999999979,4,4,4,5,7,11
10A,133194,0,2019,4,1,1,2,2,3,4,4,4,5,9,12
16,133883,0,2019,2,0,2,3,3,3,3,4,4,4,4.6999999999999886,7
16,139186,0,2019,11,3,3,3,3,3,3,4,4,4,4,5
1,133021,0,2019,2,0,0,1,2,3,3,4,4,4,7,9
9,140185,1,2020,4,2,2,3,4,4,4,4,4,4,5.9499999999999975,6
8,140036,1,2020,2,0,1,2,2,3,3,4,4,4,6,7
28,139457,1,2019,10,1,1,2,2,3,3,4,4,4,6,7
10A,133213,1,2019,1,0,1,2,3,3,4,4,4,4,5,7
10G,138692,1,2019,11,3,3,3,4,4,4,4,4,4,4,4
9,137479,0,2019,12,2,2,2,4,4,4,4,4,4,5,5
2,136622,1,2019,5,1,1,1,2,3,4,4,4,4,5,6
9,140106,0,2020,4,1,1,2,3,3,4,4,4,4,7,7
16,139234,0,2020,1,2,3,4,4,4,4,4,4,4,5,7
10G,136004,0,2019,6,2,2,2,3,3,4,4,4,4,5,6
1,138345,0,2020,1,2,2,2,3,3,4,4,4,4,7,7
16,139200,0,2019,11,2,2,3,3,3,3,4,4,4,5,5
28,139451,1,2019,12,2,2,2,3,3,4,4,4,5,6,7
10G,133341,0,2019,1,0,1,2,2,2,4,4,4,4,5,6
13,138732,0,2019,12,1,1,1,2,3,4,4,4,4,8,11
16,136472,0,2019,6,1,2,2,3,3,4,4,4,5,6,9
16,136556,0,2019,6,1.2000000000000028,2,3,3,3,4,4,4,4,5,6
2,139270,0,2019,9,-1,0,0,1,2,2,4,4,4,4,5
21,139422,1,2020,2,4,4,4,4,4,4,4,4,4,4,4
10A,138605,0,2019,10,0,1.1999999999999991,2,3,3,4,4,4,5,5,5
9,134863,1,2019,1,3,3,3,3,3,4,4,4,4,4,5
1,138351,0,2020,3,1,1,2,3,3,4,4,4,4.4000000000000128,7,8
10A,138613,1,2020,1,1,2,2,2,3,4,4,4,4,6,6
10A,149319,0,2020,4,2,2,2,3,3,3,4,4,4,5,6
8,140014,0,2019,9,0,0,1,1,2,3.1999999999999922,4,4,5,6,6
8,137401,1,2019,7,1,1,2,3,3,3,4,4,5,6,7
21,134044,1,2019,2,1.6000000000000012,2,2,3,3,4,4,4,4,6,6
10G,135980,1,2019,7,1,2,2,3,3,3,4,4,5,7,11
21,139333,0,2019,10,2,3,3,4,4,4,4,4,5,9.59999999999997,11
21,134054,1,2019,3,1,1,2,2,2,3,4,4,4,5,5
8,140011,0,2019,11,2,2,2,2,3,3,4,4,4,4,4
9,140132,1,2020,4,0,1,2,2,2,4,4,4,5,7,7
10G,138649,1,2020,3,0,1,1,1,2,3,4,4,4,6,6
1,149232,1,2020,5,1,1,2,2,3,3,4,4,4,6,6
10A,138556,1,2019,10,1,1,2,3,3,4,4,4,5,5,7
10G,138717,1,2020,2,1,1,2,3,3,3,4,4,4,4,4
21,139360,1,2019,9,1,1,3,3,4,4,4,4,4,5,5
16,152071,1,2020,5,2,2,2,2,2,3.8999999999999932,4,4,4,4,4
2,139269,0,2020,3,1,1.1999999999999984,2,2,2,3,4,4,4,5,6
21,139388,1,2019,10,2,2,2,4,4,4,4,4,5,5,5
16,139155,1,2020,2,0.80000000000000582,1,2,3,4,4,4,4,4,6,6
28,138319,1,2019,8,2,2,3,3,3,3,4,4,4,4,5
2,133945,1,2019,4,0,0,1,2,2,3,4,4,4.8000000000000105,7,14
10G,138689,0,2020,4,0,0,1,1,4,4,4,4,4,4,4
10A,151973,0,2020,5,0,1,2,2,3,4,4,4,5,6,8
28,135635,0,2019,3,1,2,2,3,3,3.3999999999999924,4,4,5,7,8
2,139280,0,2020,4,0,0,0,1,2,3,4,4,4,5,5
10G,136022,1,2019,6,-1,0,1,2,4,4,4,4,5,7,7
21,136671,1,2019,7,1,1,1,2,2,4,4,4,5,6,8
1,133140,1,2019,3,1,2,2.0000000000000062,3,3,3,4,4,4,6,6
2,139304,1,2020,4,2,2,2,2,3,3.5999999999999974,4,4,4,4,5
21,139410,0,2019,9,2,3,3,3,3,4,4,4,4,4,6
10A,138567,1,2019,12,0,1,1,2,3,3,4,4,4,7,8
8,137445,1,2019,8,4,4,4,4,4,4,4,4,4,4,4
8,140030,0,2020,1,1,2,3,3,4,4,4,4,4,5,6
21,139370,0,2019,11,3,3,3,3,3.3999999999999977,4,4,4,4,5,7
8,134690,0,2019,3,2,2,3,3,4,4,4,4,5,6.4999999999999805,7
21,139332,0,2020,4,0,1,1,2,3,3.799999999999994,4,4,4,6,6
21,139370,0,2020,4,3,4,4,4,4,4,4,4,4,4,4
21,134070,1,2019,4,2,2,2,3,3,4,4,4,4,5,5
28,139460,1,2020,1,1.8000000000000047,2,2,3,3,4,4,4,5,6,6
9,137525,0,2019,6,1,2,2,2,2,3,4,4,5,6,6
1,135785,0,2019,6,0,1,1,1,2,4,4,4,5,5,5
10G,138668,1,2019,9,4,4,4,4,4,4,4,4,4,4,4
8,140045,1,2020,2,1,1,1,2,2,3,4,4,5,6,8
16,136480,1,2019,6,0,1,1,3,3,4,4,4,4,5,7
2,133943,1,2019,3,0,1,1,2,3,4,4,4,4,6,7
28,139430,0,2019,10,1,2,2,3,3,3,4,4,4,5,5
28,139460,1,2020,3,2,2,2,2,3,4,4,4,4,7,9
9,134884,1,2019,1,0,0,1,2,3,4,4,4,5,6,6
7,134670,0,2019,2,2,2,2,3,4,4,4,4,5,6,7
1,135795,1,2019,6,0,2,2,3,3,4,4,4,4,5,7
10G,138637,0,2019,10,1,1,1,2,3,4,4,4,5,6,10
15,139109,0,2020,3,1,1,2,2,2,3,4,4,5,7,8
1,133123,1,2019,3,0,2,2,3,4,4,4,4,4,8,13
16,139178,1,2019,12,0,1,2,3,3,3,4,4,5,6,7
8,134721,1,2019,4,1,2,2,3,3,4,4,4,4,6,7
2,133919,0,2019,4,0,0,1,2,3,3,4,4,4,5,8
10A,135853,0,2019,8,0,1,1,2,3,4,4,4,4.4000000000000163,6,7
1,133121,1,2019,5,2,3,3,3,4,4,4,4,4,5,5
10A,133222,1,2019,2,0,1,1,1,3,3,4,4,5,7,8
10G,138668,1,2020,2,1,2,2,2,3,4,4,4,4,5,5
1,135783,0,2019,5,2,2,3,3,3,4,4,4,4,4,5
16,133833,0,2019,5,3,3,3,3,4,4,4,4,4,5,5
10A,138535,0,2020,4,0,0,0,1,3,3,4,4,4,5,7
1,138470,1,2020,1,1,1,2,2,3,4,4,4,4,5,5
1,133173,1,2019,2,2,2,3,4,4,4,4,4,5,6,6
16,136501,1,2019,7,0,1,1,2,3,3,4,4,4,10,13
16,139175,1,2020,3,1,2,2,3,4,4,4,4,4,7,9
21,139377,0,2019,12,0,0,0,0,3,3,4,4,4,4,4
8,137367,0,2019,5,2,3,3,4,4,4,4,4,5,7,9
21,139428,1,2019,11,3,3,3,3,3.399999999999999,4,4,4,4,4,4
1,135815,1,2019,7,2,3,3,3,4,4,4,4,5,6,6
10G,133335,0,2019,2,1,1,2,2,2,4,4,4,5,11,12
16,133805,1,2019,2,1,1,2,2,3,4,4,4,5,7.5999999999999632,10
16,139136,0,2019,12,1,2,2,3,3,4,4,4,5,6,8
21,134031,0,2019,2,2,2,3,3,3.1999999999999984,4,4,4,5,6,6
1,135694,0,2019,8,1,1,2,2,3,4,4,4,5,9,13
15,136430,0,2019,6,1,1,2,3,3,4,4,4,4,8,8
10G,133306,1,2019,1,0,0,1,2,3,3,4,4,4,5,7
1,138488,1,2020,2,2,2,3,3,4,4,4,4,5,8,8
21,139421,1,2019,9,1,1.1999999999999988,2,3,3,4,4,4,5,5,5
8,137399,1,2019,8,2,2,3,4,4,4,4,4,5,6,7
10G,133372,1,2019,4,0,1,2,2,3,4,4,4,4.6000000000000085,5,5
15,133771,1,2019,1,0,1,2,3,4,4,4,4,4,5,5
9,140184,1,2020,4,3,3,3,3,4,4,4,4,4,4,4
7,134677,1,2019,4,0,1,1,1,3,4,4,4,4,8,10
10G,138699,1,2020,1,2,2,2,2,3,4,4,4,4,5,5
28,139452,1,2020,1,2,2,3,3,3,4,4,4,5,6,6
2,133919,0,2019,3,0,1,1,1,2,3,4,4,4,5,6
8,140068,0,2019,11,3.2,3.8,4,4,4,4,4,4,4,4,4
8,134685,0,2019,3,1,1,1,2,2,3,4,4,5,5,6
28,139452,1,2019,11,1,2,3,3,3,3,4,4,4,5,5
2,139272,0,2019,11,0,2,3,3,3,3,4,4,4,5,7
21,136755,1,2019,5,1,2,2,3,4,4,4,4,6,7,7
21,139320,0,2020,2,2,2,3,3,3,3,4,4,6,12,15
28,136772,1,2019,6,2,2,2,3,4,4,4,4,4,5,6
2,139262,0,2020,4,2,2.1999999999999993,3,3,4,4,4,4,4,4.799999999999998,5
4,139697,0,2019,10,0,0.099999999999994149,1,3,4,4,4,4,5,9,9
16,133864,1,2019,5,3,3,3,3,4,4,4,4,5,5,6
16,133821,1,2019,2,1,2,2,3,3,4,4,4,4,5,8
16,152041,0,2020,4,2,3,3,4,4,4,4,4,4,10,10
10A,135914,1,2019,7,0,0,1,3,3,3,4,4,5,5,5
21,152095,0,2020,4,0,1,1,2,3,3,4,4,4,11,13
16,133791,0,2019,4,1,2,2,3,3,4,4,4,4,6,8
8,137449,1,2019,5,4,4,4,4,4,4,4,4,4,4,4
16,133843,0,2019,5,3,3,3,4,4,4,4,4,4,4,4
10A,133215,1,2019,4,1,1,2,2,3,3,4,4,4,8,11
10G,138668,1,2020,1,2,2,3,3,3,4,4,4,4,5,6
10G,133323,1,2019,2,1,2,2,3,4,4,4,4,5,8,11
9,134788,0,2019,4,1,1,2,3,3,4,4,4,5,8,11
8,140028,0,2020,1,2,3,4,4,4,4,4,4,5,7,7
9,140159,0,2020,1,2,3,3,3,3,4,4,4,4,4,6
16,139215,1,2019,11,1,1,1,1,2,4,4,4,4,5,5
28,139433,0,2020,3,1,1,2,3,4,4,4,4,5,5,6
28,139434,0,2019,9,2,2,3,3,4,4,4,4,5,6,6
2,136590,0,2019,8,1,2,2,2,3,3,4,4,4.2000000000000073,6,7
9,137452,0,2019,8,2.0000000000000058,3,3,3,4,4,4,4,4,9,12
8,134721,1,2019,1,1,2,2,3,3,4,4,4,4,5,5
4,139717,1,2020,1,1,1,2,3,4,4,4,4,5,6,7
15,133761,1,2019,4,1,2,2,3,3,3,4,4,4,6,7
9,134777,0,2019,1,1,2,3,3,3,4,4,4,5,8,9
15,133771,1,2019,2,1,1,2,3,3,4,4,4,4,5,6
16,139149,0,2020,4,0,2,2,2,3,4,4,4,4,4,5
10G,133296,0,2019,4,1,1,1,2,3,3,4,4,4,7,14
1,138398,1,2020,2,1,2,2,3,3,3.9999999999999782,4,4,4,9,9
28,139442,0,2020,1,1,2,3,3,3.1999999999999971,4,4,4,5,8,8
1,133069,1,2019,4,1,2,2,3,3,4,4,4,5,9,13
1,138398,1,2020,4,2,3,3,3,4,4,4,4,4,5,5
16,139210,1,2020,3,1,1,2,2.5,4,4,4,4,4,4,5
4,134467,0,2019,2,1,2,2,3,3,4,4,4,4,5,6
1,138419,1,2019,9,0,1,2,2,3,3,4,4,4.2000000000000233,5,9
16,139151,1,2019,9,1,1,2,2,3,4,4,4,6,9,9
16,139134,0,2019,10,0,1,2,2,2,3,4,4,4,5,5
9,134855,1,2019,5,1,1,3,3,4,4,4,4,4,4,4
10G,133333,0,2019,1,1,2,2,2,3,3,4,4,4,4,5
10A,133203,1,2019,4,1,2,2,3,3,4,4,4,5,6,7
10A,138594,1,2019,10,2,3,3,3,4,4,4,4,5,6,6
28,139431,0,2019,12,1,1,2.2000000000000028,3,3,4,4,4,4,6,6
28,138332,0,2019,6,1,2,2,3,3.7999999999999954,4,4,4,4,7.9999999999999538,10
4,139761,0,2019,12,3,3,3,4,4,4,4,4,4,5,5
8,134721,1,2019,3,1,2,2,3,3,4,4,4,4,5,6
1,133151,1,2019,1,0,2,2,3,4,4,4,4,4,5,6
1,135715,1,2019,6,1,1,2,2,2,3,4,4,4,9.99999999999995,15
7,137345,0,2019,5,0,0,2,2,3,4,4,4,5,8,9
8,140033,1,2019,10,2,2,3,3,3,4,4,4,5,6,8
21,139358,1,2019,11,0,1,1,1,1,1.2999999999999938,4,4,5,5,6
2,136628,1,2019,7,0,1,1,1,2,4,4,4,4.4000000000000092,5,7
10G,138632,0,2019,9,2,2,3,3,4,4,4,4,5,8,9
15,136432,0,2019,6,0,1,1,2,2,4,4,4,4,6,7
8,137401,1,2019,5,1,1,2,3,3,4,4,4,5,8,9
1,133000,0,2019,4,0,1,2,2,3,3,4,4,4,6,7
10G,133319,1,2019,5,0,2,2,3,3,4,4,4,4,6,7
10A,133248,1,2019,1,2,3,3,3,3,4,4,4,5,5,5
1,133098,0,2019,4,2,2,2,2,4,4,4,4,4,5,5
1,135692,0,2019,5,0,0.99999999999999489,1,1,2,3,4,4,4.00000000000002,8,10
19,136579,0,2019,8,1,1,2,2,3,4,4,4,5,6,10
16,136486,1,2019,5,1,2,2,3,3,4,4,4,5,9.8999999999999613,11
10G,138671,1,2020,3,1,1,2,2,3,3,4,4,4,7,12
10A,138549,1,2019,11,0,1,2,2,3,4,4,4,5,7,12
10G,138703,1,2019,10,0,0,2,2,2.1999999999999957,3,4,4,4.6000000000000085,5,5
16,139136,0,2020,2,2,2,3,3,3,3,4,4,4,5,6
8,140041,1,2019,12,1,1,2,3,3,4,4,4,4,5,5
16,133826,1,2019,3,1,1,2,3,3,4,4,4,4,7,10
15,139107,0,2019,12,1,2,2,3,3,3,4,4,4,6,8
21,139359,1,2020,4,0,0.19999999999999862,2,3,3,4,4,4,5,7,7
28,139457,1,2019,9,0,0.6999999999999984,1,2,3,4,4,4,4,7,8
19,136575,0,2019,8,0,1,3,3,3,3,4,4,5,5,7
15,133760,0,2019,5,1,1,1,1,1,3,4,4,4,4,4
21,139353,1,2020,1,2,2,3,3,4,4,4,4,5,6,7
1,133075,1,2019,5,1,2,2,3,4,4,4,4,4,7,8
10A,138582,0,2020,1,3,3,3,4,4,4,4,4,5,7,7
9,134862,1,2019,2,0,3,3,3,4,4,4,4,4,4,4
1,133072,1,2019,5,0,1,1,2,2,3,4,4,5,7,8
10A,135926,1,2019,8,3,3,4,4,4,4,4,4,4,5,5
10A,135929,1,2019,8,2,2.3999999999999995,3,3,3,3,4,4,4,4,4
8,137383,0,2019,8,1,1,2,3,3,4,4,4,4,5,5
21,139315,0,2020,3,2,2,2,3,4,4,4,4,5,6,11
16,133802,1,2019,1,0,0,1,2,3,3,4,4,4,6,7
10G,133363,1,2019,3,0,1,2,3,3,4,4,4,4,5,6
8,137365,0,2019,6,2,3,3,3,4,4,4,4,4,6,8
13,138750,1,2019,12,0,1,1,2,3,4,4,4,4,5,7
21,134076,1,2019,3,2,2,4,4,4,4,4,4,4,5,5
10A,135855,0,2019,6,1,1,2,3,3,4,4,4,5,7,7
8,137382,0,2019,7,2,2,2,3,3,4,4,4,5,8.29999999999999,9
10G,138639,0,2020,1,0,1,2,3,3,4,4,4,4,5,8
21,139413,0,2019,9,0,1.7999999999999985,2,2,3,4,4,4,4,5,6
10G,133323,1,2019,3,0,1,1,2,3,3,4,4,5,7,14
8,140045,1,2020,4,1,3,3,3,4,4,4,4,5,7,7
19,133902,0,2019,1,1,1,2,2,3,3,4,4,4,5,9
10G,138648,1,2020,4,0,0,0,1,2,3,4,4,4,5,6
8,137403,1,2019,6,1,2,2,2,3,3.4999999999999627,4,4,4,5,10
4,137038,1,2019,6,0,0,1,1,2,3,4,4,4,5,7
10G,133315,1,2019,1,1,2,2,3,3,4,4,4,5,7,9
10A,138558,1,2019,11,0,0,1,2,3,4,4,4,5,7,8
8,134709,1,2019,4,1,1,2,3,3,3,4,4,4,6,10
8,140012,0,2019,11,1,1,1,2,2,3.4999999999999964,4,4,4,5,5
2,136621,1,2019,5,0,0,1,1,2,3,4,4,4.20000000000001,5,12
8,134708,1,2019,3,1,2,2,3,3,4,4,4,4,6,7
10A,138602,1,2020,3,1,1,2.2000000000000046,3,3,3,4,4,4,5,5
15,133769,1,2019,3,1,1.6999999999999955,2,2,4,4,4,4,5,7,8
10A,138596,1,2020,2,1,2,2,3,3,4,4,4,4,7,7
2,139272,0,2019,10,1,1,2,2,3,4,4,4,5,5,5
2,139265,0,2019,11,0,0,1,2,3,3,4,4,4,5,5
15,139106,0,2019,12,2,2,3,3,3,4,4,4,4,5,7
10A,133233,0,2019,2,3,3,4,4,4,4,4,4,4,5,5
16,139156,1,2020,3,1,1,2,2,3,3,4,4,4,5,5
9,137561,1,2019,8,3,4,4,4,4,4,4,4,4,5,5
19,139258,1,2019,9,1,1,3,3,3,4,4,4,5,6,7
10A,138565,1,2019,12,1,1,1,2,3,4,4,4,5,5.599999999999981,11
8,140091,1,2019,11,4,4,4,4,4,4,4,4,4,4,4
21,139413,0,2020,2,0,0,2,2,3,3,4,4,4,4,5
10G,138659,1,2019,11,2,2,2,3,4,4,4,4,5,7,9
10G,138709,0,2020,3,1,1,2,3,3,4,4,4,4.80000000000001,6,7
19,139256,1,2019,11,0,2,2,3,3,4,4,4,4,4,6
1,135717,1,2019,7,0,1,1,2,3,4,4,4,5,7,9
16,139131,0,2020,4,1,1,2,3,3,4,4,4,4,6,7
10G,138643,1,2020,1,0,1,2,3,3,4,4,4,4,6,7
1,138494,1,2019,11,0,1,1,1,2,4,4,4,4,7,7
8,140048,1,2019,9,2,2,3,3,4,4,4,4,5,5,7
10A,133229,0,2019,4,1,1,2,2,2,3,4,4,4,5,5
16,139158,1,2019,12,2,2,3,3,3,4,4,4,4,5,7
28,138334,0,2019,7,2,3,3,3,3,4,4,4,4,7,7
4,139653,0,2019,11,0,1,1,2,3,4,4,4,4,7,8
7,140001,1,2020,3,0,0,1,2,3,3,4,4,4,5,6
1,138416,1,2020,4,1,2,3,3,3,4,4,4,4.6000000000000112,7,8
10A,135927,1,2019,6,0,1,1,2,2,4,4,4,4,6,6
10G,133361,1,2019,3,0,1,1,1,2,3,4,4,5,8,9
